x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y
3.0,2.04,3.0,5.0,10.0,54.34,10.0,32.0,3.0,15.11,20.0,61.0,2.0,3.0,4.0,3.0,2.03,2.0,25.0,89.0,26.0,148.0,8999.69,688.26,501.87,3.0,2.0,2.0,2.0,3.0,teamJacob
10.0,2.15,8.0,17.0,44.42,33.79,18.0,52.0,20.0,17.240000000000002,23.0,42.0,7.0,6.0,18.0,3.0,2.08,2.0,21.0,55.0,29.0,95.0,7384.54,486.48,412.14,2.25,8.0,4.0,8.0,4.0,teamJacob
10.0,2.09,2.0,6.0,19.78,37.88,18.0,53.0,17.0,25.06,19.0,51.0,3.0,6.0,15.0,3.0,2.08,3.0,39.0,117.0,47.0,166.0,19078.12,829.28,1061.78,2.25,4.0,4.0,4.0,4.0,teamJacob
17.0,2.16,10.0,13.0,71.7,27.55,16.0,48.0,18.0,27.31,15.0,49.0,2.0,6.0,16.0,3.0,2.09,2.0,12.0,91.0,27.0,138.0,16367.59,648.66,911.2,2.25,8.0,4.0,8.0,3.0,teamJacob
4.0,2.25,2.0,10.0,12.0,28.73,15.0,32.0,14.0,11.21,14.0,19.0,3.0,7.0,11.0,3.0,2.17,4.0,20.0,38.0,22.0,55.0,2268.4,248.12,127.91,2.2,2.0,2.0,2.0,3.0,teamJacob
4.0,2.1,4.0,7.0,14.9,33.25,16.0,40.0,13.0,18.0,16.0,34.0,3.0,5.0,12.0,3.0,2.08,3.0,29.0,74.0,31.0,106.0,8001.44,501.96,446.41,2.33,6.0,4.0,6.0,3.0,teamJacob
3.0,2.27,2.0,5.0,11.09,24.99,10.0,18.0,10.0,6.44,11.0,12.0,3.0,5.0,9.0,3.0,2.19,2.0,12.0,17.0,13.0,27.0,456.16,104.19,27.23,2.33,6.0,4.0,6.0,4.0,teamJacob
3.0,2.25,4.0,5.0,52.0,17.36,9.0,13.0,4.0,5.5,7.0,7.0,3.0,3.0,5.0,3.0,2.09,2.0,5.0,12.0,6.0,17.0,190.21,55.77,12.46,3.0,2.0,2.0,2.0,3.0,teamJacob
5.0,2.4,2.0,5.0,32.0,20.39,13.0,17.0,11.0,11.17,11.0,17.0,3.0,6.0,9.0,6.0,2.27,2.0,9.0,26.0,12.0,41.0,1547.09,170.56,87.84,3.0,6.0,6.0,4.0,4.0,teamJacob
4.0,2.13,6.0,16.0,19.14,31.51,19.0,53.0,17.0,17.0,19.0,32.0,6.0,6.0,15.0,3.0,2.08,3.0,31.0,59.0,33.0,89.0,6641.14,444.61,370.84,2.25,4.0,4.0,4.0,6.0,teamJacob
11.0,2.11,7.0,10.0,60.33,35.28,15.0,36.0,10.0,11.97,17.0,25.0,6.0,4.0,10.0,3.0,2.06,3.0,12.0,48.0,21.0,71.0,3308.02,333.71,185.67,2.5,4.0,4.0,4.0,4.0,teamJacob
16.0,2.17,6.0,4.0,83.82,14.12,13.0,28.0,13.0,15.2,7.0,14.0,3.0,5.0,12.0,3.0,2.12,2.0,6.0,30.0,20.0,42.0,2114.0,162.0,119.33,2.33,6.0,4.0,6.0,3.0,teamJacob
2.0,2.18,2.0,2.0,2.0,19.05,12.0,23.0,11.0,13.25,10.0,20.0,3.0,5.0,10.0,3.0,2.14,5.0,19.0,30.0,19.0,48.0,2159.94,193.82,121.89,2.33,6.0,4.0,6.0,3.0,teamJacob
3.0,2.17,3.0,6.0,30.57,15.88,10.0,15.0,4.0,7.6,7.0,9.0,3.0,3.0,5.0,3.0,2.08,3.0,7.0,16.0,8.0,23.0,437.17,79.71,26.18,3.0,2.0,2.0,2.0,3.0,teamJacob
3.0,2.13,13.0,13.0,29.91,53.31,13.0,58.0,22.0,19.5,24.0,72.0,3.0,6.0,20.0,3.0,2.07,2.0,33.0,110.0,34.0,180.0,15715.29,899.9,874.96,2.25,8.0,4.0,8.0,3.0,teamJacob
3.0,2.17,10.0,13.0,30.13,25.89,19.0,47.0,19.0,25.0,19.0,48.0,5.0,6.0,17.0,3.0,2.09,2.0,25.0,64.0,26.0,110.0,12639.26,551.45,704.07,2.25,8.0,4.0,8.0,4.0,teamJacob
8.0,2.17,4.0,7.0,34.0,20.32,13.0,34.0,15.0,15.44,11.0,24.0,2.0,6.0,13.0,3.0,2.13,2.0,19.0,37.0,25.0,59.0,3314.04,248.35,186.0,2.25,8.0,4.0,8.0,3.0,teamJacob
9.0,2.19,4.0,10.0,25.68,24.98,20.0,50.0,26.0,24.76,19.0,45.0,3.0,9.0,21.0,7.0,2.15,2.0,31.0,61.0,38.0,104.0,11912.2,525.19,663.68,2.71,11.0,5.0,8.0,4.0,teamJacob
10.0,2.07,8.0,9.0,72.0,23.37,16.0,31.0,4.0,15.3,12.0,21.0,3.0,3.0,5.0,3.0,2.03,2.0,8.0,45.0,16.0,64.0,3782.76,286.27,212.04,3.0,2.0,2.0,2.0,3.0,teamJacob
12.0,2.12,7.0,16.0,50.39,36.59,10.0,49.0,15.0,18.0,15.0,54.0,2.0,5.0,14.0,3.0,2.06,2.0,18.0,76.0,28.0,128.0,8856.91,555.43,493.94,2.33,6.0,4.0,6.0,3.0,teamJacob
23.0,2.1,3.0,7.0,54.38,44.54,14.0,51.0,17.0,17.53,19.0,46.0,3.0,6.0,15.0,3.0,2.08,3.0,22.0,94.0,43.0,138.0,10262.06,662.69,572.0,2.25,8.0,4.0,8.0,3.0,teamJacob
3.0,2.19,7.0,8.0,30.57,18.6,15.0,31.0,12.0,13.38,10.0,16.0,3.0,5.0,11.0,3.0,2.1,3.0,17.0,31.0,18.0,45.0,2150.39,190.87,121.36,2.33,6.0,4.0,6.0,4.0,teamJacob
3.0,2.25,2.0,5.0,27.0,18.5,6.0,12.0,3.0,4.0,6.0,6.0,2.0,3.0,4.0,3.0,2.1,2.0,5.0,9.0,6.0,13.0,68.0,35.0,5.67,3.0,2.0,2.0,2.0,3.0,teamJacob
4.0,2.15,4.0,6.0,20.18,22.53,12.0,30.0,12.0,14.14,9.0,19.0,2.0,5.0,11.0,3.0,2.11,2.0,20.0,46.0,22.0,63.0,3029.64,251.34,170.2,2.33,6.0,4.0,6.0,3.0,teamJacob
10.0,2.07,7.0,8.0,41.39,40.14,17.0,43.0,26.0,40.52,24.0,115.0,6.0,4.0,26.0,3.0,2.05,2.0,22.0,171.0,30.0,284.0,56594.42,1471.07,3146.02,2.5,4.0,4.0,4.0,4.0,teamJacob
2.0,2.11,5.0,10.0,15.64,61.53,12.0,34.0,9.0,10.08,28.0,44.0,2.0,4.0,9.0,3.0,2.06,2.0,21.0,53.0,21.0,95.0,3885.41,482.8,217.74,2.5,4.0,4.0,4.0,3.0,teamJacob
3.0,2.12,3.0,10.0,9.690000000000001,20.24,17.0,40.0,14.0,32.58,15.0,55.0,5.0,5.0,13.0,5.0,2.08,5.0,26.0,65.0,27.0,118.0,17053.32,559.65,949.3,3.0,5.0,5.0,4.0,4.0,teamJacob
7.0,2.17,10.0,20.0,36.21,22.05,19.0,60.0,21.0,23.25,16.0,37.0,4.0,7.0,18.0,3.0,2.09,2.0,27.0,53.0,32.0,88.0,9055.79,428.06,504.99,2.2,10.0,4.0,10.0,4.0,teamJacob
3.0,2.17,2.0,6.0,18.67,18.3,9.0,14.0,4.0,6.08,8.0,9.0,3.0,3.0,5.0,3.0,2.08,3.0,7.0,13.0,8.0,20.0,273.98,68.61,17.11,3.0,2.0,2.0,2.0,3.0,teamJacob
3.0,2.2,3.0,6.0,20.18,13.2,10.0,19.0,7.0,10.0,6.0,10.0,3.0,4.0,7.0,3.0,2.12,2.0,11.0,19.0,12.0,27.0,718.99,91.62,41.83,2.5,4.0,4.0,4.0,4.0,teamJacob
54.0,2.15,23.0,26.0,60.4,47.07,25.0,153.0,63.0,45.48,34.0,123.0,10.0,18.0,49.0,11.0,2.11,3.0,54.0,220.0,106.0,341.0,85226.2,1961.88,4736.68,2.56,28.0,4.0,24.0,12.0,teamJacob
12.0,2.11,11.0,20.0,26.05,59.8,23.0,101.0,45.0,38.88,43.0,146.0,14.0,10.0,39.0,5.0,2.08,2.0,62.0,216.0,72.0,360.0,78611.33,2133.6,4369.19,2.38,15.0,4.0,14.0,6.0,teamJacob
6.0,2.15,13.0,19.0,41.47,20.2,24.0,59.0,22.0,38.93,16.0,49.0,6.0,6.0,20.0,3.0,2.07,2.0,25.0,85.0,29.0,132.0,24821.33,674.09,1380.85,2.25,8.0,4.0,8.0,5.0,teamJacob
70.0,2.12,30.0,29.0,53.06,87.05,26.0,219.0,116.0,86.51,73.0,502.0,11.0,21.0,99.0,5.0,2.09,2.0,94.0,596.0,162.0,1096.0,607389.78,7189.42,33745.77,2.16,37.0,4.0,36.0,7.0,teamJacob
4.0,2.02,4.0,16.0,4.0,203.95,20.0,218.0,13.0,52.69,108.0,599.0,3.0,5.0,12.0,3.0,2.01,2.0,198.0,877.0,200.0,1474.0,518880.57,10238.58,28828.59,2.33,6.0,4.0,6.0,4.0,teamJacob
57.0,2.0,2.0,16.0,28.19,2248.32,12.0,228.0,198.0,13.67,603.0,1405.0,3.0,3.0,199.0,3.0,2.0,2.0,157.0,1432.0,212.0,2835.0,306041.54,26221.5,17004.2,3.0,2.0,2.0,2.0,3.0,teamJacob
17.0,2.14,5.0,11.0,32.510000000000005,30.48,22.0,72.0,35.0,39.78,20.0,70.0,3.0,10.0,29.0,3.0,2.11,3.0,43.0,139.0,58.0,207.0,40644.28,1077.83,2259.9,2.13,16.0,4.0,16.0,3.0,teamJacob
2.0,2.15,10.0,10.0,40.1,37.04,9.0,33.0,13.0,5.85,12.0,13.0,9.0,4.0,13.0,3.0,2.06,2.0,15.0,24.0,15.0,35.0,521.3,136.89,30.85,2.5,4.0,4.0,4.0,4.0,teamJacob
3.0,2.33,2.0,4.0,18.67,18.5,11.0,12.0,7.0,6.5,8.0,8.0,3.0,4.0,7.0,3.0,2.2,2.0,7.0,15.0,8.0,21.0,336.04,76.23,20.56,2.5,4.0,4.0,4.0,4.0,teamJacob
8.0,2.14,12.0,19.0,32.19,53.72,17.0,74.0,26.0,19.7,27.0,61.0,3.0,8.0,22.0,3.0,2.08,2.0,39.0,115.0,45.0,174.0,16204.08,917.37,902.12,2.17,12.0,4.0,12.0,5.0,teamJacob
3.0,2.06,25.0,29.0,44.11,75.68,12.0,88.0,34.0,25.6,27.0,120.0,3.0,4.0,34.0,3.0,2.02,2.0,35.0,223.0,36.0,341.0,41038.32,1740.83,2281.8,2.5,4.0,4.0,4.0,4.0,teamJacob
5.0,2.27,5.0,9.0,44.86,10.09,16.0,25.0,12.0,23.0,7.0,17.0,3.0,5.0,11.0,3.0,2.13,2.0,10.0,27.0,13.0,42.0,3570.26,171.92,200.24,2.33,6.0,4.0,6.0,4.0,teamJacob
8.0,2.15,4.0,9.0,24.22,29.03,16.0,48.0,20.0,19.77,15.0,35.0,3.0,7.0,17.0,6.0,2.11,4.0,30.0,70.0,36.0,103.0,8535.56,482.24,476.09,2.8,9.0,4.0,8.0,5.0,teamJacob
7.0,2.22,6.0,11.0,42.91,25.66,15.0,35.0,20.0,15.46,16.0,31.0,7.0,6.0,18.0,3.0,2.12,2.0,15.0,40.0,20.0,69.0,4291.42,320.58,240.3,2.25,8.0,4.0,8.0,5.0,teamJacob
15.0,2.14,17.0,25.0,31.79,46.4,16.0,121.0,46.0,38.47,21.0,101.0,4.0,13.0,37.0,3.0,2.09,2.0,68.0,224.0,81.0,323.0,59062.03,1621.25,3283.11,2.09,22.0,4.0,22.0,10.0,teamJacob
3.0,2.13,8.0,15.0,52.0,31.83,9.0,31.0,9.0,5.890000000000001,11.0,12.0,8.0,3.0,10.0,3.0,2.03,2.0,9.0,21.0,10.0,31.0,453.11,118.0,27.06,3.0,2.0,2.0,2.0,3.0,teamJacob
4.0,2.25,2.0,5.0,27.0,12.38,11.0,15.0,8.0,11.9,7.0,13.0,2.0,4.0,8.0,3.0,2.15,2.0,8.0,18.0,10.0,29.0,1019.71,104.8,58.54,2.5,4.0,4.0,4.0,3.0,teamJacob
19.0,2.26,9.0,9.0,82.0,27.52,16.0,41.0,21.0,15.0,16.0,28.0,3.0,8.0,17.0,3.0,2.15,3.0,8.0,45.0,25.0,71.0,4314.2,333.71,241.57,2.17,11.0,4.0,10.0,4.0,teamJacob
10.0,2.21,21.0,25.0,37.06,119.86,25.0,107.0,69.0,32.67,89.0,234.0,12.0,14.0,59.0,8.0,2.11,4.0,52.0,303.0,60.0,535.0,110845.58,3616.46,6159.98,2.5,23.0,4.0,22.0,8.0,teamJacob
16.0,2.35,12.0,15.0,68.67,29.0,25.0,53.0,35.0,21.97,21.0,35.0,8.0,11.0,28.0,3.0,2.18,2.0,14.0,69.0,28.0,102.0,10772.44,541.23,600.36,2.11,15.0,4.0,12.0,4.0,teamJacob
4.0,2.14,8.0,10.0,30.57,32.43,15.0,40.0,15.0,17.17,17.0,37.0,5.0,5.0,14.0,3.0,2.08,3.0,22.0,63.0,24.0,98.0,7001.51,463.51,390.86,2.33,6.0,4.0,6.0,5.0,teamJacob
19.0,2.21,3.0,5.0,92.0,23.96,14.0,27.0,13.0,16.0,11.0,23.0,4.0,6.0,11.0,6.0,2.16,3.0,4.0,51.0,21.0,72.0,4306.47,309.46,241.14,3.0,6.0,6.0,4.0,4.0,teamJacob
24.0,2.24,20.0,17.0,69.8,17.64,23.0,78.0,40.0,66.91,13.0,70.0,4.0,12.0,32.0,8.0,2.13,3.0,21.0,137.0,43.0,205.0,65884.72,1017.0,3662.15,2.6,18.0,4.0,16.0,5.0,teamJacob
7.0,2.09,27.0,29.0,52.0,53.95,13.0,91.0,33.0,32.8,22.0,114.0,3.0,5.0,32.0,3.0,2.03,2.0,32.0,213.0,37.0,325.0,49288.33,1602.21,2740.13,2.33,6.0,4.0,6.0,5.0,teamJacob
3.0,2.18,4.0,9.0,17.79,19.66,17.0,30.0,14.0,19.5,14.0,30.0,4.0,5.0,13.0,3.0,2.11,3.0,18.0,39.0,19.0,67.0,5410.68,311.07,302.48,2.33,6.0,4.0,6.0,5.0,teamJacob
3.0,2.13,2.0,9.0,8.67,22.48,15.0,32.0,8.0,16.77,13.0,27.0,2.0,4.0,8.0,3.0,2.07,8.0,16.0,43.0,17.0,68.0,4472.34,304.61,250.35,2.5,4.0,4.0,4.0,3.0,teamJacob
3.0,2.31,8.0,8.0,22.0,15.48,18.0,45.0,27.0,35.0,10.0,35.0,3.0,11.0,20.0,9.0,2.21,2.0,30.0,66.0,31.0,99.0,14678.46,446.74,817.36,2.7800000000000002,13.0,5.0,8.0,4.0,teamJacob
3.0,2.17,6.0,10.0,52.0,24.5,6.0,22.0,7.0,4.0,6.0,6.0,6.0,3.0,8.0,3.0,2.05,2.0,7.0,13.0,8.0,17.0,92.0,47.0,7.0,3.0,2.0,2.0,2.0,3.0,teamJacob
27.0,2.09,10.0,14.0,64.25999999999999,43.64,13.0,69.0,20.0,18.78,22.0,63.0,6.0,6.0,18.0,3.0,2.06,2.0,22.0,82.0,47.0,143.0,11720.04,700.54,653.0,2.25,8.0,4.0,8.0,5.0,teamJacob
3.0,2.15,7.0,11.0,20.75,25.42,20.0,45.0,18.0,23.94,18.0,41.0,5.0,6.0,16.0,3.0,2.09,2.0,28.0,64.0,29.0,103.0,11274.23,515.83,628.23,2.25,8.0,4.0,8.0,6.0,teamJacob
11.0,2.1,7.0,27.0,18.09,78.97,21.0,117.0,49.0,33.91,55.0,180.0,16.0,10.0,43.0,6.0,2.07,4.0,75.0,222.0,84.0,400.0,78350.5,2457.63,4354.69,2.5,15.0,4.0,14.0,8.0,teamJacob
12.0,2.1,32.0,31.0,58.34,92.42,12.0,104.0,44.0,25.23,33.0,146.0,3.0,6.0,42.0,3.0,2.04,2.0,33.0,250.0,43.0,394.0,48779.92,2102.16,2711.88,2.25,8.0,4.0,8.0,6.0,teamJacob
3.0,2.15,7.0,11.0,20.75,25.42,20.0,45.0,18.0,23.94,18.0,41.0,5.0,6.0,16.0,3.0,2.09,2.0,28.0,64.0,29.0,103.0,11274.23,515.83,628.23,2.25,8.0,4.0,8.0,6.0,teamJacob
25.0,2.16,7.0,12.0,52.91,36.3,21.0,69.0,38.0,31.36,24.0,70.0,4.0,10.0,32.0,3.0,2.12,3.0,29.0,122.0,52.0,190.0,29577.64,1009.22,1645.09,2.13,16.0,4.0,16.0,5.0,teamJacob
64.0,2.01,15.0,16.0,38.06,259.7,13.0,226.0,3.0,75.75,90.0,1182.0,2.0,3.0,4.0,3.0,2.0,2.0,135.0,1689.0,197.0,2869.0,1401721.45,19008.37,77875.3,3.0,2.0,2.0,2.0,3.0,teamJacob
6.0,2.18,11.0,18.0,26.07,27.3,25.0,74.0,37.0,45.81,23.0,82.0,8.0,10.0,31.0,3.0,2.11,3.0,43.0,125.0,47.0,205.0,48554.55,1110.26,2699.36,2.13,14.0,4.0,12.0,6.0,teamJacob
4.0,2.19,8.0,8.0,26.24,30.01,18.0,43.0,23.0,18.89,20.0,40.0,5.0,7.0,20.0,3.0,2.12,2.0,27.0,57.0,29.0,95.0,7992.71,475.13,445.93,2.2,10.0,4.0,10.0,5.0,teamJacob
3.0,2.33,4.0,6.0,62.0,13.62,8.0,13.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,2.09,3.0,4.0,10.0,5.0,13.0,106.61,36.87,7.81,3.0,2.0,2.0,2.0,3.0,teamJacob
4.0,2.09,11.0,10.0,27.58,19.32,16.0,62.0,13.0,75.18,13.0,117.0,2.0,5.0,12.0,3.0,2.05,7.0,34.0,160.0,36.0,275.0,92779.91,1269.77,5156.33,2.33,6.0,4.0,6.0,3.0,teamJacob
4.0,2.5,2.0,5.0,22.0,20.06,13.0,17.0,13.0,10.94,10.0,15.0,2.0,7.0,10.0,7.0,2.33,2.0,10.0,27.0,12.0,40.0,1444.7,163.42,82.15,3.0,7.0,7.0,4.0,3.0,teamJacob
3.0,2.17,3.0,8.0,17.380000000000003,24.46,13.0,23.0,8.0,12.39,11.0,19.0,3.0,4.0,8.0,3.0,2.1,3.0,13.0,39.0,14.0,56.0,2426.6,235.38,136.7,2.5,4.0,4.0,4.0,3.0,teamJacob
8.0,2.2,23.0,21.0,23.95,31.39,26.0,146.0,95.0,93.11,29.0,207.0,7.0,22.0,77.0,3.0,2.14,3.0,98.0,269.0,104.0,474.0,243941.5,2679.38,13554.19,2.05,40.0,4.0,40.0,4.0,teamJacob
5.0,2.19,9.0,12.0,25.26,15.97,21.0,57.0,24.0,48.44,11.0,46.0,3.0,9.0,19.0,3.0,2.13,2.0,35.0,93.0,38.0,137.0,30144.12,650.99,1676.56,2.14,12.0,4.0,10.0,4.0,teamJacob
3.0,2.12,3.0,8.0,13.11,25.3,13.0,28.0,9.0,12.39,11.0,19.0,3.0,4.0,9.0,3.0,2.08,3.0,18.0,41.0,19.0,58.0,2516.4,244.03,141.69,2.5,4.0,4.0,4.0,3.0,teamJacob
20.0,2.16,45.0,38.0,56.46,17.89,23.0,152.0,44.0,89.82,13.0,94.0,3.0,13.0,35.0,3.0,2.07,2.0,53.0,189.0,71.0,281.0,122508.36,1397.0,6807.91,2.09,21.0,4.0,20.0,5.0,teamJacob
5.0,2.18,8.0,13.0,34.14,18.85,18.0,44.0,14.0,20.91,13.0,28.0,3.0,6.0,12.0,5.0,2.1,2.0,21.0,43.0,24.0,69.0,6026.01,320.58,336.67,2.75,7.0,4.0,6.0,4.0,teamJacob
13.0,2.21,18.0,16.0,36.18,29.67,27.0,97.0,56.0,51.46,25.0,93.0,11.0,15.0,45.0,7.0,2.14,2.0,54.0,156.0,65.0,247.0,67674.14,1370.32,3761.56,2.38,24.0,4.0,22.0,8.0,teamJacob
9.0,2.14,13.0,20.0,28.09,30.26,24.0,91.0,35.0,48.75,22.0,87.0,7.0,10.0,29.0,3.0,2.09,2.0,53.0,162.0,60.0,247.0,61764.26,1323.12,3433.24,2.13,15.0,4.0,14.0,6.0,teamJacob
5.0,2.08,11.0,16.0,56.55,47.63,9.0,40.0,12.0,6.38,14.0,17.0,11.0,3.0,13.0,3.0,2.03,2.0,12.0,34.0,15.0,49.0,875.48,201.65,50.53,3.0,2.0,2.0,2.0,3.0,teamJacob
3.0,2.2,2.0,6.0,12.0,17.16,17.0,18.0,8.0,17.0,9.0,16.0,3.0,4.0,8.0,3.0,2.13,2.0,11.0,39.0,12.0,53.0,3413.47,229.43,191.53,2.5,4.0,4.0,4.0,3.0,teamJacob
29.0,2.19,13.0,13.0,44.7,34.25,25.0,104.0,63.0,52.79,26.0,108.0,5.0,17.0,50.0,12.0,2.15,3.0,53.0,191.0,80.0,297.0,83229.41,1640.6,4625.75,2.67,27.0,4.0,24.0,11.0,teamJacob
14.0,2.07,29.0,56.0,29.08,110.11,15.0,202.0,56.0,38.96,53.0,292.0,7.0,10.0,50.0,3.0,2.04,2.0,107.0,378.0,119.0,668.0,147697.29,3998.0,8207.29,2.13,16.0,4.0,16.0,5.0,teamJacob
12.0,2.07,7.0,11.0,44.86,32.43,13.0,48.0,11.0,19.19,18.0,52.0,5.0,4.0,11.0,3.0,2.04,2.0,22.0,62.0,32.0,112.0,8991.71,525.03,501.43,2.5,4.0,4.0,4.0,4.0,teamJacob
5.0,2.12,8.0,12.0,31.03,32.3,14.0,45.0,19.0,18.5,18.0,46.0,6.0,5.0,18.0,3.0,2.07,2.0,24.0,62.0,27.0,106.0,8251.42,501.96,460.3,2.33,6.0,4.0,6.0,5.0,teamJacob
3.0,2.07,12.0,22.0,30.21,51.24,14.0,63.0,18.0,14.67,29.0,59.0,8.0,4.0,18.0,3.0,2.03,2.0,30.0,63.0,31.0,120.0,7901.91,625.68,440.88,2.5,4.0,4.0,4.0,4.0,teamJacob
3.0,2.25,2.0,4.0,27.0,13.58,6.0,11.0,3.0,4.67,5.0,6.0,2.0,3.0,4.0,3.0,2.11,2.0,5.0,9.0,6.0,13.0,84.35,32.879999999999995,6.57,3.0,2.0,2.0,2.0,3.0,teamJacob
5.0,2.17,3.0,5.0,32.769999999999996,15.83,9.0,21.0,8.0,9.0,7.0,12.0,2.0,4.0,8.0,3.0,2.11,2.0,11.0,19.0,14.0,29.0,679.56,98.79,39.64,2.5,4.0,4.0,4.0,3.0,teamJacob
3.0,2.25,2.0,5.0,10.33,17.97,15.0,19.0,11.0,13.05,12.0,19.0,3.0,5.0,10.0,3.0,2.18,3.0,13.0,24.0,14.0,41.0,1951.43,178.42,110.3,2.33,6.0,4.0,6.0,4.0,teamJacob
26.0,2.04,21.0,25.0,45.88,76.79,20.0,125.0,13.0,40.6,47.0,195.0,3.0,5.0,12.0,3.0,2.02,2.0,57.0,292.0,81.0,485.0,111441.21,2889.03,6193.07,2.33,6.0,4.0,6.0,4.0,teamJacob
18.0,2.13,9.0,11.0,44.59,35.43,22.0,67.0,27.0,26.17,26.0,60.0,5.0,8.0,23.0,3.0,2.09,3.0,33.0,92.0,49.0,150.0,19528.57,810.0,1086.81,2.17,12.0,4.0,12.0,4.0,teamJacob
3.0,2.19,4.0,12.0,12.34,29.87,18.0,43.0,17.0,14.27,17.0,25.0,3.0,7.0,14.0,3.0,2.12,3.0,28.0,48.0,29.0,71.0,4195.22,343.84,234.96,2.2,4.0,4.0,4.0,4.0,teamJacob
11.0,2.11,16.0,22.0,40.98,38.38,18.0,83.0,20.0,31.0,18.0,60.0,3.0,7.0,17.0,5.0,2.06,3.0,38.0,155.0,47.0,213.0,30597.0,1057.0,1701.72,2.6,9.0,4.0,8.0,3.0,teamJacob
5.0,2.17,14.0,16.0,29.78,24.53,23.0,72.0,30.0,30.41,19.0,48.0,5.0,9.0,25.0,3.0,2.1,3.0,41.0,78.0,44.0,124.0,18192.55,642.25,1012.59,2.14,14.0,4.0,14.0,6.0,teamJacob
5.0,2.07,9.0,16.0,49.62,61.86,9.0,39.0,13.0,6.16,18.0,21.0,12.0,3.0,14.0,3.0,2.03,2.0,13.0,38.0,16.0,57.0,1036.06,250.8,59.45,3.0,2.0,2.0,2.0,3.0,teamJacob
13.0,2.13,10.0,22.0,41.58,45.45,23.0,72.0,23.0,19.02,31.0,49.0,8.0,7.0,20.0,3.0,2.07,2.0,31.0,86.0,42.0,133.0,12583.62,741.35,700.98,2.2,4.0,4.0,4.0,7.0,teamJacob
4.0,2.38,7.0,5.0,55.85,13.15,16.0,22.0,12.0,15.0,9.0,15.0,2.0,5.0,11.0,3.0,2.15,5.0,8.0,22.0,10.0,35.0,1886.3,146.95,106.68,2.33,6.0,4.0,6.0,3.0,teamJacob
8.0,2.11,13.0,13.0,31.82,34.18,15.0,72.0,25.0,24.75,16.0,51.0,5.0,7.0,22.0,3.0,2.07,3.0,42.0,107.0,48.0,156.0,16660.75,734.25,927.49,2.2,10.0,4.0,10.0,6.0,teamJacob
13.0,2.2,4.0,11.0,30.26,23.71,20.0,59.0,31.0,38.56,18.0,67.0,3.0,11.0,24.0,9.0,2.16,2.0,35.0,93.0,46.0,158.0,29019.62,795.64,1614.09,2.7800000000000002,13.0,5.0,8.0,4.0,teamJacob
5.0,2.08,12.0,13.0,40.24,25.75,14.0,49.0,10.0,21.5,14.0,41.0,5.0,4.0,10.0,3.0,2.04,3.0,23.0,64.0,26.0,103.0,9032.08,465.08,503.67,2.5,4.0,4.0,4.0,4.0,teamJacob
20.0,2.16,9.0,15.0,38.23,43.18,24.0,86.0,45.0,31.46,30.0,77.0,9.0,12.0,37.0,3.0,2.12,2.0,46.0,142.0,64.0,217.0,35754.82,1215.43,1988.27,2.1,15.0,4.0,14.0,10.0,teamJacob
3.0,2.33,4.0,3.0,62.0,11.0,8.0,10.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,2.13,3.0,4.0,9.0,5.0,11.0,83.0,29.0,6.5,3.0,2.0,2.0,2.0,3.0,teamJacob
7.0,2.12,13.0,25.0,32.769999999999996,32.9,22.0,79.0,26.0,41.09,24.0,88.0,6.0,7.0,23.0,3.0,2.06,3.0,38.0,140.0,43.0,226.0,47219.09,1209.88,2625.17,2.2,10.0,4.0,10.0,7.0,teamJacob
9.0,2.21,13.0,23.0,42.91,36.86,18.0,69.0,32.0,28.4,22.0,68.0,10.0,9.0,27.0,3.0,2.1,2.0,28.0,114.0,35.0,180.0,24296.51,922.25,1351.7,2.14,13.0,4.0,12.0,7.0,teamJacob
11.0,2.11,10.0,19.0,32.91,29.67,19.0,76.0,23.0,41.26,23.0,99.0,5.0,7.0,20.0,5.0,2.07,2.0,40.0,112.0,49.0,209.0,42653.03,1088.32,2371.5,2.6,9.0,4.0,8.0,5.0,teamJacob
5.0,2.16,12.0,11.0,29.08,36.2,18.0,61.0,26.0,31.65,19.0,65.0,5.0,8.0,22.0,3.0,2.1,3.0,37.0,140.0,40.0,203.0,30061.84,1015.92,1671.99,2.17,12.0,4.0,12.0,8.0,teamJacob
3.0,2.19,4.0,6.0,18.67,26.04,15.0,26.0,14.0,12.4,17.0,26.0,5.0,5.0,13.0,3.0,2.13,2.0,17.0,30.0,18.0,54.0,2601.82,251.98,146.43,2.33,6.0,4.0,6.0,5.0,teamJacob
3.0,2.2,4.0,8.0,19.65,14.24,14.0,27.0,13.0,16.57,9.0,19.0,3.0,5.0,12.0,3.0,2.12,2.0,16.0,27.0,17.0,44.0,2601.73,180.41,146.43,2.33,6.0,4.0,6.0,4.0,teamJacob
3.0,2.21,5.0,6.0,20.18,12.95,15.0,30.0,16.0,17.79,9.0,19.0,2.0,6.0,14.0,3.0,2.14,2.0,20.0,25.0,21.0,42.0,2730.99,174.88,153.61,2.25,8.0,4.0,8.0,3.0,teamJacob
